trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,trans_num,is_fraud,density,trans_date,AM_PM,age,day_name,IIN
2019-10-22 04:36:05,4384910379661778,fraud_Durgan-Auer,misc_net,203.1,F,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,53fb629e6378cd8df5d6edbaef4df87d,0,1523,2019-10-22,AM,70,Tuesday,438491
2019-11-17 13:59:02,375082648741747,fraud_Hammes-Beatty,kids_pets,153.24,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,e997e0ce5f125a364e71ddff48873620,0,2048,2019-11-17,PM,42,Sunday,375082
2019-11-22 21:45:41,3592931352252641,fraud_Pacocha-Weissnat,kids_pets,79.64,M,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,dab267b7be1de0d528593faa5aeccedf,0,1007,2019-11-22,PM,84,Friday,359293
2019-12-12 16:10:06,3540075240003197,fraud_Daugherty LLC,kids_pets,33.0,M,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,7751658428fcd568f4c2a8de28058211,0,2028,2019-12-12,PM,32,Thursday,354007
2019-03-05 19:24:59,372520049757633,fraud_Schuppe LLC,entertainment,68.98,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,f3473ff9ebd3f33841de96211bace562,0,2973,2019-03-05,PM,19,Tuesday,372520
2019-08-26 14:26:10,213114122496591,fraud_Leffler-Goldner,personal_care,424.87,M,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,d57e9513e3af2a54204558213ee8cfc0,0,1024,2019-08-26,PM,56,Monday,213114
2020-04-05 18:59:28,4147608975828480,fraud_Botsford PLC,home,1.36,M,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,1f42bdf105ed04c56caa59b81a1025fc,0,2074,2020-04-05,PM,75,Sunday,414760
2019-05-06 11:40:30,2475085306462014,fraud_McDermott-Rice,misc_pos,33.89,M,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,0fff8066d72c45414d4b8330c132a6fe,0,1535,2019-05-06,AM,25,Monday,247508
2019-12-05 01:08:43,4147608975828480,fraud_Dooley-Thompson,misc_net,237.61,M,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,8b1a5b5405a6be9362ef707c3d08723c,0,2074,2019-12-05,AM,75,Thursday,414760
2019-07-08 14:03:44,6011693194885790,"fraud_Hoppe, Harris and Bednar",entertainment,6.85,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,8d495de15921e9e13fb1f85f2b1ca321,0,2573,2019-07-08,PM,23,Monday,601169
2019-10-06 12:17:31,375082648741747,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,6.19,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,0ada4492ceb099dcd6d4b45bb99b5e7c,0,2048,2019-10-06,PM,42,Sunday,375082
2020-02-26 23:39:48,375082648741747,fraud_Reichel Inc,entertainment,54.49,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,e46a59f70c892a67085494c2ba369064,0,2048,2020-02-26,PM,43,Wednesday,375082
2019-07-24 22:37:47,4384910379661778,fraud_Marvin-Lind,personal_care,33.04,F,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,9a45834e57391668ef3342dc7ffb314c,0,1523,2019-07-24,PM,70,Wednesday,438491
2019-10-25 15:44:06,3540075240003197,"fraud_Hermiston, Pacocha and Smith",health_fitness,28.51,M,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,b1654f29bfa03ffcb7b9792818126978,0,2028,2019-10-25,PM,32,Friday,354007
2019-05-15 09:35:47,213114122496591,fraud_Dickinson-Rempel,misc_pos,4.53,M,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,094063e0312615a9fbaa05bf38509026,0,1024,2019-05-15,AM,55,Wednesday,213114
2019-07-01 05:31:45,6011693194885790,fraud_Conroy-Cruickshank,gas_transport,38.74,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,3278b359277948dda0528c1f07bcfcf1,0,2573,2019-07-01,AM,23,Monday,601169
2020-04-01 22:44:57,372520049757633,"fraud_Wiza, Schaden and Stark",misc_pos,192.0,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,01c951ce9d5c16c111a29c767898e39e,0,2973,2020-04-01,PM,20,Wednesday,372520
2019-01-15 18:12:21,3540075240003197,fraud_Schmidt-Larkin,home,22.85,M,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,962021bf64c6340a48df2b7ea5a87537,0,2028,2019-01-15,PM,31,Tuesday,354007
2020-05-19 21:16:32,6011693194885790,"fraud_Rodriguez, Yost and Jenkins",misc_net,4.18,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,1f6927d1f4500f82431eb70df6fda419,0,2573,2020-05-19,PM,24,Tuesday,601169
2019-08-20 18:04:06,375082648741747,fraud_Champlin and Sons,home,2.71,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,6875dfb812bf0a531454cea53570d9bf,0,2048,2019-08-20,PM,42,Tuesday,375082
2019-07-27 17:17:39,375082648741747,"fraud_Lesch, D'Amore and Brown",food_dining,23.07,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,69977638858e7f337e80db6acc36bc2e,0,2048,2019-07-27,PM,42,Saturday,375082
2020-03-16 21:49:26,6011693194885790,fraud_Mayert Group,shopping_pos,5.9,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,4423481cb778638be3a45a69eb15c563,0,2573,2020-03-16,PM,24,Monday,601169
2019-06-29 18:14:21,30175986190993,fraud_Effertz LLC,entertainment,11.91,F,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,d99b2a657ead620b987db272c0937f22,0,2059,2019-06-29,PM,53,Saturday,301759
2019-03-11 14:01:06,3592931352252641,"fraud_Kunze, Larkin and Mayert",travel,6.19,M,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,e393cb77c3ee12622eed34ed14d3ae61,0,1007,2019-03-11,PM,83,Monday,359293
2019-09-27 15:25:49,3540075240003197,fraud_Terry-Huel,shopping_net,9.88,M,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,ec5eb09e58cc19558defecafd3cd286d,0,2028,2019-09-27,PM,32,Friday,354007
2019-10-20 22:47:35,3592931352252641,fraud_Abbott-Steuber,personal_care,9.6,M,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,b034da401c62631acbcb8e66614508f0,0,1007,2019-10-20,PM,84,Sunday,359293
2020-03-15 19:56:23,372520049757633,fraud_Boyer PLC,misc_pos,198.43,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,5a26d3e780b891d76955f6c67ecb6d67,0,2973,2020-03-15,PM,20,Sunday,372520
2020-04-10 22:41:48,4308156300921054,fraud_Cummerata-Hilpert,entertainment,77.76,M,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,1981-02-18,6ec41fbf8edd4193e9220b8eebbe66ee,0,504,2020-04-10,PM,39,Friday,430815
2019-01-19 16:50:34,4158758517677931,"fraud_Hills, Hegmann and Schaefer",health_fitness,108.38,F,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,197d8f5970730a96de02196e57b444e3,0,516,2019-01-19,PM,24,Saturday,415875
2020-02-23 03:38:42,4129767952109660,fraud_Heidenreich PLC,grocery_pos,87.23,F,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,5a1de8ebc205374cf46a64da3c258f51,0,1031,2020-02-23,AM,47,Sunday,412976
2020-01-04 22:42:47,30175986190993,fraud_Dare-Gibson,health_fitness,32.96,F,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,7bf0353d4560a28aca00da24ed9d0dad,0,2059,2020-01-04,PM,53,Saturday,301759
2019-06-22 19:44:36,3518669219150142,fraud_Kutch-Wilderman,home,20.43,F,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,2f0ac3d3daf265c60cb3f1716e0509e1,0,2525,2019-06-22,PM,22,Saturday,351866
2020-01-27 23:59:45,38947654498698,"fraud_Moore, Williamson and Emmerich",home,25.14,F,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,9080d07f9562e825282b0f1f58202b45,0,1500,2020-01-27,PM,40,Monday,389476
2020-02-09 21:15:45,6011367958204270,fraud_Jerde-Hermann,travel,7.96,F,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,4407868baed20e111b1286bcaf0012dd,0,3110,2020-02-09,PM,31,Sunday,601136
2020-03-21 20:01:32,3577578023716568,fraud_Connelly-Carter,home,98.71,F,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,a610488aef14bb5fa7e4737e87ad309c,0,2543,2020-03-21,PM,36,Saturday,357757
2019-12-09 16:10:11,4044436772018844508,fraud_O'Keefe-Wisoky,food_dining,40.37,F,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,a30f146c161bd252ffab6a2bf5344756,0,517,2019-12-09,PM,49,Monday,404443
2020-04-22 15:10:37,3504178999463051,fraud_White and Sons,home,53.26,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,e4e44d63a1be10ab90fa6cc6ab743dc0,0,1547,2020-04-22,PM,27,Wednesday,350417
2019-09-21 00:32:50,4788103653396,"fraud_Schroeder, Hauck and Treutel",entertainment,1.48,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,d4abd754b98319531bef88717d437cb6,0,1002,2019-09-21,AM,78,Saturday,478810
2019-03-10 17:13:46,4810789809665942990,fraud_Abernathy and Sons,food_dining,6.5,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,95eccec14c36b325b6d0b583bb66445b,0,1544,2019-03-10,PM,30,Sunday,481078
2019-03-25 18:58:05,6011477612335392,fraud_Fritsch LLC,travel,8.32,M,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943-12-17,9898529d440ae73eeb8175536fa607f0,0,534,2019-03-25,PM,75,Monday,601147
2020-05-30 21:36:15,4550599031376731,"fraud_Witting, Beer and Ernser",home,15.63,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,61b828b8fca006a57b84ecd6baea7469,0,1540,2020-05-30,PM,52,Saturday,455059
2019-05-29 15:22:28,4981132848794,"fraud_Roberts, Daniel and Macejkovic",kids_pets,59.8,M,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,274fcc8486a1ff892afefe3ec54ba149,0,1525,2019-05-29,PM,73,Wednesday,498113
2019-09-04 21:44:37,5130484058948421,fraud_Powlowski-Weimann,food_dining,60.49,M,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,864f801df32ff5d97df6ca6033c22448,0,1026,2019-09-04,PM,40,Wednesday,513048
2019-12-08 20:53:15,4424338559877976,fraud_Torphy-Kertzmann,health_fitness,51.06,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,5f0fe5b70d0e6ebfbe1565d7007c0e99,0,2000,2019-12-08,PM,62,Sunday,442433
2019-03-10 04:08:03,346243940647414,fraud_Koelpin and Sons,misc_net,5.24,M,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,082336788d56d73bbca9e2f4da24e11a,0,492,2019-03-10,AM,36,Sunday,346243
2020-05-15 09:12:51,4128027264554082,fraud_Jewess LLC,shopping_pos,2.44,M,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,0dcfb91a8dfb384d44d7f52f0fa5b42a,0,1534,2020-05-15,AM,66,Friday,412802
2019-08-01 18:54:56,6011367958204270,"fraud_Zboncak, Rowe and Murazik",shopping_net,47.72,F,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,e90354171fa479f56641caad6b664e86,0,3110,2019-08-01,PM,30,Thursday,601136
2019-11-22 07:19:14,4810789809665942990,"fraud_Moen, Reinger and Murphy",grocery_pos,115.7,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,c92f16c184c5facda1af55ceec734376,0,1544,2019-11-22,AM,31,Friday,481078
2019-10-12 03:55:29,4788103653396,fraud_Kling-Ernser,entertainment,1.24,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,1fc3fcca78752817057062203b22be9f,0,1002,2019-10-12,AM,78,Saturday,478810
2020-05-06 11:08:51,4810789809665942990,fraud_Parisian and Sons,gas_transport,42.54,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,7b4b0ebe820e6d59890082b80a14af83,0,1544,2020-05-06,AM,31,Wednesday,481078
2020-02-11 05:01:50,36485887555770,fraud_Lockman Ltd,grocery_pos,43.89,M,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,58392223b39af22c6fc45f25578f4cec,0,1959,2020-02-11,AM,15,Tuesday,364858
2019-02-18 11:49:19,3504178999463051,fraud_Nader-Heller,misc_net,1.9,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,47dd5e7530d58ef4e7cab404faf37f32,0,1547,2019-02-18,AM,26,Monday,350417
2019-06-03 16:04:22,4810789809665942990,fraud_Wiza LLC,misc_pos,1.76,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,3cae9e21eadd9d839946e22c539e96dd,0,1544,2019-06-03,PM,30,Monday,481078
2020-04-20 20:45:45,36485887555770,"fraud_Zboncak, Rowe and Murazik",shopping_net,164.15,M,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,123f42bcba02a833415addede873b562,0,1959,2020-04-20,PM,15,Monday,364858
2019-12-28 06:53:11,6011477612335392,fraud_Auer-Mosciski,grocery_pos,166.66,M,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943-12-17,93f8d20fc030632d78cb5a18b9c3f74d,0,534,2019-12-28,AM,76,Saturday,601147
2020-04-05 12:15:50,4424338559877976,fraud_Dibbert-Green,entertainment,4.99,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,ec88b99e8ba3dbd1a0a409045afb5eb7,0,2000,2020-04-05,PM,62,Sunday,442433
2019-05-16 13:10:46,36485887555770,fraud_Abshire PLC,entertainment,150.6,M,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,3907f27dd0604b3e76960c304c6ca4d0,0,1959,2019-05-16,PM,14,Thursday,364858
2019-11-09 13:14:36,4550599031376731,fraud_Ebert-Daugherty,travel,7.78,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,3bb1c43528a1e9d9d210d131e3dddb84,0,1540,2019-11-09,PM,51,Saturday,455059
2019-03-11 03:58:38,5501083170975659,fraud_Herzog Ltd,misc_pos,9.2,M,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,017ca1d89895166ee1921eeafe2a5e05,0,1549,2019-03-11,AM,53,Monday,550108
2019-11-24 17:12:21,2235335206132667,fraud_Waelchi Inc,kids_pets,21.05,F,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,58a3b9692e47aa129f3f0638ca9f5f7f,0,518,2019-11-24,PM,56,Sunday,223533
2019-09-13 08:03:59,3598895972308782,"fraud_Streich, Hansen and Veum",gas_transport,61.92,M,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,c4a23d98633bfd049d17d5bda1cdb79e,0,504,2019-09-13,AM,49,Friday,359889
2019-05-12 04:30:54,180046765320457,fraud_Beier-Hyatt,shopping_pos,54.25,M,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,96df6525c805a057b80369656606b394,0,1014,2019-05-12,AM,55,Sunday,180046
2020-02-20 14:38:32,4191109180926792,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,53.06,F,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,87a95d3f6c3e4d0a3525908ae30a1355,0,1528,2020-02-20,PM,27,Thursday,419110
2019-11-18 23:58:14,4191109180926792,fraud_Goyette-Gerhold,kids_pets,180.05,F,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,8e929ac42a5251119d251cd042b9d81a,0,1528,2019-11-18,PM,27,Monday,419110
2019-05-30 03:13:54,3538520143479972,fraud_Roob LLC,grocery_net,46.42,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,72af97b2152f807a4952b305c861f006,0,1542,2019-05-30,AM,53,Thursday,353852
2019-07-20 04:08:50,4760122961662,fraud_Friesen-D'Amore,gas_transport,53.0,M,Arcadia,OH,44804,41.1116,-83.50200000000001,1202,Curator,1933-03-01,7e21b3aa13d507bbe1ddcf2ec275ae35,0,506,2019-07-20,AM,86,Saturday,476012
2019-01-16 09:49:35,4424338559877976,fraud_Price Inc,shopping_net,2.97,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,0416d5c88dd9a125640adf82749ec9a0,0,2000,2019-01-16,AM,61,Wednesday,442433
2019-06-07 21:10:29,4788103653396,"fraud_Brown, Homenick and Lesch",health_fitness,4.68,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,959fb18860d0993c2993df3ab0ee5d0b,0,1002,2019-06-07,PM,77,Friday,478810
2019-07-10 18:16:15,4424338559877976,fraud_Jakubowski Inc,home,10.94,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,74e99329fb6e1da1517856b40e4d6c94,0,2000,2019-07-10,PM,61,Wednesday,442433
2020-02-10 06:48:36,2706977570537524,fraud_Jacobi and Sons,shopping_pos,124.39,M,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,c856c3fbf713c0c07e24da206b57426e,0,1557,2020-02-10,AM,41,Monday,270697
2019-09-04 12:20:30,2235335206132667,fraud_Botsford and Sons,home,78.42,F,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,438a46f28c80370a27da3c7ef071b42e,0,518,2019-09-04,PM,56,Wednesday,223533
2020-02-03 18:13:31,4764202053279782,fraud_Roob-Okuneva,health_fitness,33.86,M,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,82cda4f616d0cb1000768bc88277c8b7,0,2543,2020-02-03,PM,39,Monday,476420
2019-02-13 05:44:41,4128027264554082,fraud_Bailey-Morar,grocery_pos,113.9,M,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,e28806dc3e0df0cb4fce65f868b285f2,0,1534,2019-02-13,AM,65,Wednesday,412802
2019-11-07 17:52:56,4424338559877976,"fraud_Lowe, Dietrich and Erdman",kids_pets,15.86,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,78fd855ce65b60cd864898e19526b9c5,0,2000,2019-11-07,PM,61,Thursday,442433
2019-08-11 08:49:45,4223708906367574214,fraud_Koepp-Parker,grocery_pos,116.22,M,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,462193536a6053a397d1b9a0060c74d7,0,2082,2019-08-11,AM,45,Sunday,422370
2019-08-01 15:20:15,3504178999463051,fraud_Brown-Greenholt,entertainment,6.56,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,ed18e947ced6bd746a7578bf182d6468,0,1547,2019-08-01,PM,27,Thursday,350417
2019-03-22 12:27:08,3538520143479972,fraud_Schumm PLC,health_fitness,95.78,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,22a709b955f6440653ea5690e76eb2a6,0,1542,2019-03-22,PM,53,Friday,353852
2019-06-20 11:53:18,180046765320457,fraud_Lockman Ltd,grocery_pos,108.23,M,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,82cb7e8d029c653e3724698e245f7618,0,1014,2019-06-20,AM,55,Thursday,180046
2020-04-14 18:45:07,4226219726886852999,fraud_Douglas-White,entertainment,304.1,F,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,a7cfdd9a6cf1f5518e37565f029def1d,0,508,2020-04-14,PM,34,Tuesday,422621
2019-07-07 08:11:42,3538520143479972,"fraud_Robel, Cummerata and Prosacco",gas_transport,61.92,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,b281e613f74df542ad402a7935745d7f,0,1542,2019-07-07,AM,53,Sunday,353852
2020-05-30 15:30:34,4788103653396,fraud_Sporer-Keebler,personal_care,24.07,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,3e68b0585e2d43a556d927d5176d6145,0,1002,2020-05-30,PM,78,Saturday,478810
2019-03-08 08:08:56,4247921790666,"fraud_Lind, Huel and McClure",gas_transport,81.41,F,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,c46736f9a87009275a952fe76cc7c55d,0,1549,2019-03-08,AM,79,Friday,424792
2020-03-07 09:05:07,4806443445305,fraud_Runolfsson and Sons,grocery_net,40.29,M,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,d21c10377051ea06f25da9308c9ac84c,0,521,2020-03-07,AM,18,Saturday,480644
2020-02-22 02:32:21,4952583804639909,"fraud_Langosh, Wintheiser and Hyatt",food_dining,48.24,F,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,634eb6840a031d54b5976964874dd2b5,0,1002,2020-02-22,AM,62,Saturday,495258
2019-11-30 09:19:07,4952583804639909,fraud_Botsford Ltd,shopping_pos,13.96,F,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,c0e78e20ed66a88d53ff734f7278e6c3,0,1002,2019-11-30,AM,62,Saturday,495258
2019-03-13 04:56:14,4550599031376731,fraud_Koepp-Parker,grocery_pos,97.21,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,16d9a7b227d74f8fc93e5b70b81b78aa,0,1540,2019-03-13,AM,50,Wednesday,455059
2020-04-21 11:46:31,4981132848794,fraud_Strosin-Cruickshank,grocery_pos,102.81,M,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,5cc4d281de1ebbfb62c70ab4356999b9,0,1525,2020-04-21,AM,74,Tuesday,498113
2019-05-01 20:03:45,346243940647414,fraud_Beer-Jast,kids_pets,71.5,M,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,a8cad2e13ab5887ce4ef4cb16c091040,0,492,2019-05-01,PM,36,Wednesday,346243
2019-10-06 12:45:51,2235335206132667,"fraud_Mante, Luettgen and Hackett",health_fitness,77.49,F,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,8bd09f315981b18a881f2d00125bac7b,0,518,2019-10-06,PM,56,Sunday,223533
2020-06-02 14:48:32,6011367958204270,fraud_Bode-Rempel,kids_pets,21.57,F,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,651def2dea385f31c47b8f6c96ad9864,0,3110,2020-06-02,PM,31,Tuesday,601136
2019-03-01 15:32:28,4562827002127,fraud_Williamson LLC,misc_pos,2.44,M,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,42ca7f198d5173c1feea18b54e68d0f3,0,1069,2019-03-01,PM,47,Friday,456282
2019-12-04 16:25:40,346243940647414,fraud_Thiel Ltd,travel,3.33,M,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,38cd0f67cad1187f536aa549bd1c2d16,0,492,2019-12-04,PM,36,Wednesday,346243
2019-06-30 08:16:35,2248348993063230,"fraud_Bins, Balistreri and Beatty",shopping_pos,68.18,F,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,e28c8447d9cc323555ea54b760160373,0,1016,2019-06-30,AM,58,Sunday,224834
2019-04-09 13:33:40,3518669219150142,fraud_Kihn Inc,shopping_pos,6.55,F,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,bc7a619eec0376ea1dc84e0b6c428c6a,0,2525,2019-04-09,PM,22,Tuesday,351866
2019-05-23 13:19:55,3538520143479972,fraud_Kihn-Fritsch,food_dining,48.95,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,4ecbcfbf6664293cb8679c450230bd57,0,1542,2019-05-23,PM,53,Thursday,353852
2020-02-01 01:53:12,4981132848794,"fraud_Greenholt, Jacobi and Gleason",gas_transport,72.16,M,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,e6c48c555dd0735806812e87e83e22fc,0,1525,2020-02-01,AM,73,Saturday,498113
2020-04-26 00:02:01,4788103653396,fraud_Lockman Ltd,grocery_pos,89.09,F,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,886fc96108706c2465ebdcfe3677e9bf,0,1002,2020-04-26,AM,78,Sunday,478810
2020-01-29 01:44:24,3504178999463051,fraud_Morar Inc,grocery_net,69.2,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,9bf0721f84d440c16aebe344620fc682,0,1547,2020-01-29,AM,27,Wednesday,350417
2020-01-27 07:54:59,4810789809665942990,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,62.78,F,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,7e34ef3a7a93cc6ca4dbcec089a073dc,0,1544,2020-01-27,AM,31,Monday,481078
2019-08-11 22:17:20,36485887555770,fraud_Dickinson Ltd,personal_care,39.27,M,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,1ae0435e0cd439c23e655d5b7b9cc6b0,0,1959,2019-08-11,PM,14,Sunday,364858
2019-03-07 17:19:59,5501083170975659,fraud_Jast and Sons,food_dining,64.65,M,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,19223bc380196bbbbca637c6dd2b90fe,0,1549,2019-03-07,PM,53,Thursday,550108
2019-07-28 18:04:06,4226219726886852999,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,4.59,F,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,9fef6fd13129159d61b6dedcca01bfe7,0,508,2019-07-28,PM,34,Sunday,422621
2019-02-04 23:04:53,5130484058948421,fraud_Will Ltd,food_dining,58.32,M,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,2b6c14d6e33c4368b1e1ff6190cbae8b,0,1026,2019-02-04,PM,40,Monday,513048
